S0R449873/1 BH:changed:5	c_000000005423
S0R449873/1 BH:changed:5	c_000000005423
S0R455100/1 BH:changed:1	c_000000005423
S0R455100/1 BH:changed:1	c_000000005423
S0R458373/1 BH:changed:4	c_000000005423
S0R458373/1 BH:changed:4	c_000000005423
S0R474463/1 BH:changed:3	c_000000005423
S0R474463/1 BH:changed:3	c_000000005423
S0R485259/1 BH:changed:2	c_000000005423
S0R485259/1 BH:changed:2	c_000000005423
S0R487776/1 BH:changed:4	c_000000005423
S0R487776/1 BH:changed:4	c_000000005423
S0R488621/1 BH:changed:3	c_000000005423
S0R488621/1 BH:changed:3	c_000000005423
S0R491153/1 BH:changed:5	c_000000005423
S0R499299/1 BH:changed:4	c_000000005423
S0R499299/1 BH:changed:4	c_000000005423
S0R498596/1 BH:changed:2	c_000000005423
S0R511845/1 BH:changed:4	c_000000005423
S0R511845/1 BH:changed:4	c_000000005423
S0R514445/1 BH:changed:2	c_000000005423
S0R514445/1 BH:changed:2	c_000000005423
S0R519596/1 BH:changed:3	c_000000005423
S0R519596/1 BH:changed:3	c_000000005423
S0R530915/1 BH:changed:2	c_000000005423
S0R530915/1 BH:changed:2	c_000000005423
S0R536467/1 BH:changed:7	c_000000005423
S0R536467/1 BH:changed:7	c_000000005423
S0R535132/1 BH:changed:3	c_000000005423
S0R535132/1 BH:changed:3	c_000000005423
S0R532540/1 BH:changed:2	c_000000005423
S0R532540/1 BH:changed:2	c_000000005423
S0R544135/1 BH:changed:3	c_000000005423
S0R544135/1 BH:changed:3	c_000000005423
S0R545515/1 BH:changed:4	c_000000005423
S0R545515/1 BH:changed:4	c_000000005423
S0R561467/1 BH:changed:2	c_000000005423
S0R561467/1 BH:changed:2	c_000000005423
S0R559473/1 BH:changed:1	c_000000005423
S0R559473/1 BH:changed:1	c_000000005423
S0R576013/1 BH:changed:4	c_000000005423
S0R576013/1 BH:changed:4	c_000000005423
S0R575026/1 BH:changed:5	c_000000005423
S0R575026/1 BH:changed:5	c_000000005423
S0R581938/1 BH:failed	c_000000005423
S0R581938/1 BH:failed	c_000000005423
S0R593953/1 BH:changed:5	c_000000005423
S0R593953/1 BH:changed:5	c_000000005423
S0R594346/1 BH:changed:3	c_000000005423
S0R594346/1 BH:changed:3	c_000000005423
S0R615511/1 BH:changed:3	c_000000005423
S0R615511/1 BH:changed:3	c_000000005423
S0R611302/1 BH:changed:2	c_000000005423
S0R611302/1 BH:changed:2	c_000000005423
S0R620705/1 BH:changed:2	c_000000005423
S0R620705/1 BH:changed:2	c_000000005423
S0R631981/1 BH:changed:3	c_000000005423
S0R631981/1 BH:changed:3	c_000000005423
S0R657167/1 BH:changed:2	c_000000005423
S0R657167/1 BH:changed:2	c_000000005423
S0R664995/1 BH:changed:2	c_000000005423
S0R664995/1 BH:changed:2	c_000000005423
S0R674754/1 BH:changed:7	c_000000005423
S0R674754/1 BH:changed:7	c_000000005423
S0R684862/1 BH:changed:2	c_000000005423
S0R684862/1 BH:changed:2	c_000000005423
S0R689992/1 BH:changed:2	c_000000005423
S0R689992/1 BH:changed:2	c_000000005423
S0R708378/1 BH:changed:1	c_000000005423
S0R708378/1 BH:changed:1	c_000000005423
S0R711179/1 BH:ok	c_000000005423
S0R711179/1 BH:ok	c_000000005423
S0R727023/1 BH:changed:2	c_000000005423
S0R727023/1 BH:changed:2	c_000000005423
S0R723889/1 BH:ok	c_000000005423
S0R723889/1 BH:ok	c_000000005423
S0R752259/1 BH:changed:2	c_000000005423
S0R752259/1 BH:changed:2	c_000000005423
S0R758356/1 BH:ok	c_000000005423
S0R758356/1 BH:ok	c_000000005423
S0R766023/1 BH:changed:3	c_000000005423
S0R766023/1 BH:changed:3	c_000000005423
S0R773727/1 BH:changed:5	c_000000005423
S0R786572/1 BH:changed:8	c_000000005423
S0R786572/1 BH:changed:8	c_000000005423
S0R785865/1 BH:changed:3	c_000000005423
S0R785865/1 BH:changed:3	c_000000005423
S0R797746/1 BH:changed:1	c_000000005423
S0R797746/1 BH:changed:1	c_000000005423
S0R810059/1 BH:changed:3	c_000000005423
S0R810059/1 BH:changed:3	c_000000005423
S0R802543/1 BH:changed:6	c_000000005423
S0R802543/1 BH:changed:6	c_000000005423
S0R802348/1 BH:ok	c_000000005423
S0R802348/1 BH:ok	c_000000005423
S0R802412/1 BH:changed:5	c_000000005423
S0R802412/1 BH:changed:5	c_000000005423
S0R811233/1 BH:changed:1	c_000000005423
S0R811233/1 BH:changed:1	c_000000005423
S0R820428/1 BH:changed:2	c_000000005423
S0R820428/1 BH:changed:2	c_000000005423
S0R823646/1 BH:changed:2	c_000000005423
S0R827079/1 BH:changed:1	c_000000005423
S0R827079/1 BH:changed:1	c_000000005423
S0R833953/1 BH:ok	c_000000005423
S0R833953/1 BH:ok	c_000000005423
S0R840788/1 BH:changed:6	c_000000005423
S0R840788/1 BH:changed:6	c_000000005423
S0R855807/1 BH:changed:1	c_000000005423
S0R855807/1 BH:changed:1	c_000000005423
S0R855647/1 BH:changed:3	c_000000005423
S0R855647/1 BH:changed:3	c_000000005423
S0R849499/1 BH:changed:4	c_000000005423
S0R849499/1 BH:changed:4	c_000000005423
S0R862151/1 BH:changed:4	c_000000005423
S0R862151/1 BH:changed:4	c_000000005423
S0R867097/1 BH:changed:5	c_000000005423
S0R867097/1 BH:changed:5	c_000000005423
S0R866855/1 BH:changed:7	c_000000005423
S0R866855/1 BH:changed:7	c_000000005423
S0R870451/1 BH:changed:6	c_000000005423
S0R879440/1 BH:changed:2	c_000000005423
S0R879440/1 BH:changed:2	c_000000005423
S0R874226/1 BH:changed:1	c_000000005423
S0R874226/1 BH:changed:1	c_000000005423
S0R881575/1 BH:changed:4	c_000000005423
S0R881575/1 BH:changed:4	c_000000005423
S0R884701/1 BH:changed:3	c_000000005423
S0R884701/1 BH:changed:3	c_000000005423
S0R880003/1 BH:changed:1	c_000000005423
S0R880003/1 BH:changed:1	c_000000005423
S0R890148/1 BH:changed:2	c_000000005423
S0R890148/1 BH:changed:2	c_000000005423
S0R910710/1 BH:changed:4	c_000000005423
S0R910710/1 BH:changed:4	c_000000005423
S0R916498/1 BH:changed:3	c_000000005423
S0R916498/1 BH:changed:3	c_000000005423
S0R931382/1 BH:changed:4	c_000000005423
S0R931382/1 BH:changed:4	c_000000005423
S0R926457/1 BH:changed:2	c_000000005423
S0R926457/1 BH:changed:2	c_000000005423
S0R933071/1 BH:changed:4	c_000000005423
S0R933071/1 BH:changed:4	c_000000005423
S0R946012/1 BH:changed:3	c_000000005423
S0R946012/1 BH:changed:3	c_000000005423
S0R956704/1 BH:changed:2	c_000000005423
S0R956704/1 BH:changed:2	c_000000005423
S0R959026/1 BH:changed:5	c_000000005423
S0R959026/1 BH:changed:5	c_000000005423
S0R960956/1 BH:changed:1	c_000000005423
S0R960956/1 BH:changed:1	c_000000005423
S0R955079/1 BH:changed:2	c_000000005423
S0R955079/1 BH:changed:2	c_000000005423
S0R975718/1 BH:changed:4	c_000000005423
S0R975718/1 BH:changed:4	c_000000005423
S0R974465/1 BH:changed:5	c_000000005423
S0R974465/1 BH:changed:5	c_000000005423
S0R990047/1 BH:changed:2	c_000000005423
S0R984404/1 BH:changed:2	c_000000005423
S0R984404/1 BH:changed:2	c_000000005423
S0R991558/1 BH:changed:1	c_000000005423
S0R994405/1 BH:changed:3	c_000000005423
S0R997493/1 BH:changed:2	c_000000005423
S0R997493/1 BH:changed:2	c_000000005423
S0R1006161/1 BH:changed:3	c_000000005423
S0R1006161/1 BH:changed:3	c_000000005423
S0R1002618/1 BH:changed:5	c_000000005423
S0R1002618/1 BH:changed:5	c_000000005423
S0R1002909/1 BH:changed:2	c_000000005423
S0R1002909/1 BH:changed:2	c_000000005423
S0R1020055/1 BH:changed:3	c_000000005423
S0R1020055/1 BH:changed:3	c_000000005423
S0R1012648/1 BH:changed:4	c_000000005423
S0R1012648/1 BH:changed:4	c_000000005423
S0R1026726/1 BH:changed:3	c_000000005423
S0R1026726/1 BH:changed:3	c_000000005423
S0R1030419/1 BH:changed:3	c_000000005423
S0R1030419/1 BH:changed:3	c_000000005423
S0R1028550/1 BH:changed:2	c_000000005423
S0R1028550/1 BH:changed:2	c_000000005423
S0R1038484/1 BH:changed:2	c_000000005423
S0R1038484/1 BH:changed:2	c_000000005423
S0R1037774/1 BH:changed:3	c_000000005423
S0R1037774/1 BH:changed:3	c_000000005423
S0R1051768/1 BH:changed:7	c_000000005423
S0R1051768/1 BH:changed:7	c_000000005423
S0R1051869/1 BH:changed:3	c_000000005423
S0R1093348/1 BH:changed:4	c_000000005423
S0R1093348/1 BH:changed:4	c_000000005423
S0R1091814/1 BH:changed:9	c_000000005423
S0R1091814/1 BH:changed:9	c_000000005423
S0R1095263/1 BH:changed:2	c_000000005423
S0R1095263/1 BH:changed:2	c_000000005423
S0R1099685/1 BH:changed:4	c_000000005423
S0R1099685/1 BH:changed:4	c_000000005423
S0R1112693/1 BH:changed:1	c_000000005423
S0R1112693/1 BH:changed:1	c_000000005423
S0R1125326/1 BH:changed:3	c_000000005423
S0R1124515/1 BH:changed:5	c_000000005423
S0R1124515/1 BH:changed:5	c_000000005423
S0R1126124/1 BH:changed:3	c_000000005423
S0R1126124/1 BH:changed:3	c_000000005423
S0R1141124/1 BH:changed:6	c_000000005423
S0R1141124/1 BH:changed:6	c_000000005423
S0R1150014/1 BH:changed:2	c_000000005423
S0R1150014/1 BH:changed:2	c_000000005423
S0R1151595/1 BH:changed:3	c_000000005423
S0R1151595/1 BH:changed:3	c_000000005423
S0R1152481/1 BH:changed:2	c_000000005423
S0R1152481/1 BH:changed:2	c_000000005423
S0R1166715/1 BH:changed:4	c_000000005423
S0R1166715/1 BH:changed:4	c_000000005423
S0R1168692/1 BH:changed:1	c_000000005423
S0R1168692/1 BH:changed:1	c_000000005423
S0R1181841/1 BH:changed:7	c_000000005423
S0R1181841/1 BH:changed:7	c_000000005423
S0R1182072/1 BH:changed:2	c_000000005423
S0R1182072/1 BH:changed:2	c_000000005423
S0R1208896/1 BH:changed:3	c_000000005423
S0R1208896/1 BH:changed:3	c_000000005423
S0R1206683/1 BH:changed:5	c_000000005423
S0R1206683/1 BH:changed:5	c_000000005423
S0R1218087/1 BH:changed:2	c_000000005423
S0R1218087/1 BH:changed:2	c_000000005423
S0R1220618/1 BH:changed:5	c_000000005423
S0R1220618/1 BH:changed:5	c_000000005423
S0R1241600/1 BH:changed:2	c_000000005423
S0R1241600/1 BH:changed:2	c_000000005423
S0R1258638/1 BH:changed:6	c_000000005423
S0R1258638/1 BH:changed:6	c_000000005423
S0R1273723/1 BH:changed:2	c_000000005423
S0R1273723/1 BH:changed:2	c_000000005423
S0R1290197/1 BH:changed:3	c_000000005423
S0R1290197/1 BH:changed:3	c_000000005423
S0R1309679/1 BH:changed:3	c_000000005423
S0R1309679/1 BH:changed:3	c_000000005423
S0R1306838/1 BH:changed:3	c_000000005423
S0R1316671/1 BH:changed:6	c_000000005423
S0R1316671/1 BH:changed:6	c_000000005423
S0R1330757/1 BH:changed:5	c_000000005423
S0R1330757/1 BH:changed:5	c_000000005423
S0R1329143/1 BH:changed:4	c_000000005423
S0R1329143/1 BH:changed:4	c_000000005423
S0R1329759/1 BH:changed:3	c_000000005423
S0R1329759/1 BH:changed:3	c_000000005423
S0R1345099/1 BH:changed:7	c_000000005423
S0R1345099/1 BH:changed:7	c_000000005423
S0R1357831/1 BH:changed:2	c_000000005423
S0R1357831/1 BH:changed:2	c_000000005423
S0R1356474/1 BH:changed:3	c_000000005423
S0R1356474/1 BH:changed:3	c_000000005423
S0R1365632/1 BH:changed:7	c_000000005423
S0R1365632/1 BH:changed:7	c_000000005423
S0R1354590/1 BH:changed:5	c_000000005423
S0R1354590/1 BH:changed:5	c_000000005423
S0R1372257/1 BH:changed:3	c_000000005423
S0R1372257/1 BH:changed:3	c_000000005423
S0R1399422/1 BH:changed:3	c_000000005423
S0R1399422/1 BH:changed:3	c_000000005423
S0R1406265/1 BH:changed:5	c_000000005423
S0R1406265/1 BH:changed:5	c_000000005423
S0R1435508/1 BH:changed:6	c_000000005423
S0R1435508/1 BH:changed:6	c_000000005423
S0R1441208/1 BH:changed:3	c_000000005423
S0R1441208/1 BH:changed:3	c_000000005423
S0R1443916/1 BH:changed:2	c_000000005423
S0R1443916/1 BH:changed:2	c_000000005423
S0R1469834/1 BH:changed:2	c_000000005423
S0R1469834/1 BH:changed:2	c_000000005423
S0R1467952/1 BH:changed:3	c_000000005423
S0R1467952/1 BH:changed:3	c_000000005423
S0R1473718/1 BH:changed:7	c_000000005423
S0R1473718/1 BH:changed:7	c_000000005423
S0R1475889/1 BH:changed:3	c_000000005423
S0R1475889/1 BH:changed:3	c_000000005423
S0R1482375/1 BH:changed:4	c_000000005423
S0R1482375/1 BH:changed:4	c_000000005423
S0R1486926/1 BH:changed:5	c_000000005423
S0R1486926/1 BH:changed:5	c_000000005423
S0R1477871/1 BH:changed:3	c_000000005423
S0R1477871/1 BH:changed:3	c_000000005423
S0R1495133/1 BH:ok	c_000000005423
S0R1495133/1 BH:ok	c_000000005423
S0R1498102/1 BH:changed:2	c_000000005423
S0R1498102/1 BH:changed:2	c_000000005423
S0R1512493/1 BH:changed:2	c_000000005423
S0R1512493/1 BH:changed:2	c_000000005423
S0R1514636/1 BH:changed:5	c_000000005423
S0R1514636/1 BH:changed:5	c_000000005423
S0R1528639/1 BH:changed:2	c_000000005423
S0R1528639/1 BH:changed:2	c_000000005423
S0R1531956/1 BH:changed:9	c_000000005423
S0R1531956/1 BH:changed:9	c_000000005423
S0R1530097/1 BH:changed:4	c_000000005423
S0R1530097/1 BH:changed:4	c_000000005423
S0R1534308/1 BH:changed:1	c_000000005423
S0R1534308/1 BH:changed:1	c_000000005423
S0R1532876/1 BH:changed:2	c_000000005423
S0R1532876/1 BH:changed:2	c_000000005423
S0R1539028/1 BH:changed:5	c_000000005423
S0R1539028/1 BH:changed:5	c_000000005423
S0R1538228/1 BH:changed:4	c_000000005423
S0R1555833/1 BH:changed:3	c_000000005423
S0R1555833/1 BH:changed:3	c_000000005423
S0R1573282/1 BH:changed:2	c_000000005423
S0R1573282/1 BH:changed:2	c_000000005423
S0R1569424/1 BH:changed:1	c_000000005423
S0R1569424/1 BH:changed:1	c_000000005423
S0R1578752/1 BH:changed:2	c_000000005423
S0R1578752/1 BH:changed:2	c_000000005423
S0R1589881/1 BH:changed:2	c_000000005423
S0R1589881/1 BH:changed:2	c_000000005423
S0R1593856/1 BH:changed:3	c_000000005423
S0R1593856/1 BH:changed:3	c_000000005423
S0R1599018/1 BH:changed:3	c_000000005423
S0R1599018/1 BH:changed:3	c_000000005423
S0R1602046/1 BH:changed:4	c_000000005423
S0R1602046/1 BH:changed:4	c_000000005423
S0R1630136/1 BH:changed:5	c_000000005423
S0R1630136/1 BH:changed:5	c_000000005423
S0R1638543/1 BH:changed:2	c_000000005423
S0R1638543/1 BH:changed:2	c_000000005423
S0R1636630/1 BH:changed:2	c_000000005423
S0R1636630/1 BH:changed:2	c_000000005423
S0R1645359/1 BH:changed:1	c_000000005423
S0R1645359/1 BH:changed:1	c_000000005423
S0R1638797/1 BH:changed:4	c_000000005423
S0R1638797/1 BH:changed:4	c_000000005423
S0R1652328/1 BH:changed:4	c_000000005423
S0R1652328/1 BH:changed:4	c_000000005423
S0R1653967/1 BH:changed:3	c_000000005423
S0R1653967/1 BH:changed:3	c_000000005423
S0R1656684/1 BH:changed:3	c_000000005423
S0R1656684/1 BH:changed:3	c_000000005423
S0R1665746/1 BH:changed:3	c_000000005423
S0R1665746/1 BH:changed:3	c_000000005423
S0R1658083/1 BH:ok	c_000000005423
S0R1658083/1 BH:ok	c_000000005423
S0R1672310/1 BH:changed:6	c_000000005423
S0R1672310/1 BH:changed:6	c_000000005423
S0R1661897/1 BH:changed:1	c_000000005423
S0R1661897/1 BH:changed:1	c_000000005423
S0R1677657/1 BH:changed:2	c_000000005423
S0R1677657/1 BH:changed:2	c_000000005423
S0R1683236/1 BH:changed:2	c_000000005423
S0R1683236/1 BH:changed:2	c_000000005423
S0R1670716/1 BH:changed:5	c_000000005423
S0R1670716/1 BH:changed:5	c_000000005423
S0R1690064/1 BH:changed:4	c_000000005423
S0R1690064/1 BH:changed:4	c_000000005423
S0R1705469/1 BH:changed:4	c_000000005423
S0R1705469/1 BH:changed:4	c_000000005423
S0R1712041/1 BH:changed:4	c_000000005423
S0R1712041/1 BH:changed:4	c_000000005423
S0R1728035/1 BH:changed:5	c_000000005423
S0R1728035/1 BH:changed:5	c_000000005423
S0R1718654/1 BH:changed:2	c_000000005423
S0R1718654/1 BH:changed:2	c_000000005423
S0R1717860/1 BH:changed:3	c_000000005423
S0R1717860/1 BH:changed:3	c_000000005423
S0R1733888/1 BH:changed:4	c_000000005423
S0R1745171/1 BH:changed:2	c_000000005423
S0R1745171/1 BH:changed:2	c_000000005423
S0R1743345/1 BH:changed:2	c_000000005423
S0R1743345/1 BH:changed:2	c_000000005423
S0R1734806/1 BH:changed:4	c_000000005423
S0R1733534/1 BH:changed:2	c_000000005423
S0R1733534/1 BH:changed:2	c_000000005423
S0R1755210/1 BH:ok	c_000000005423
S0R1755210/1 BH:ok	c_000000005423
S0R1772447/1 BH:changed:3	c_000000005423
S0R1772447/1 BH:changed:3	c_000000005423
S0R1786513/1 BH:changed:5	c_000000005423
S0R1786513/1 BH:changed:5	c_000000005423
S0R1800702/1 BH:ok	c_000000005423
S0R1800702/1 BH:ok	c_000000005423
S0R1790824/1 BH:changed:4	c_000000005423
S0R1790824/1 BH:changed:4	c_000000005423
S0R1806953/1 BH:changed:2	c_000000005423
S0R1806953/1 BH:changed:2	c_000000005423
S0R1821194/1 BH:changed:8	c_000000005423
S0R1821194/1 BH:changed:8	c_000000005423
S0R1833212/1 BH:changed:6	c_000000005423
S0R1833212/1 BH:changed:6	c_000000005423
S0R1838549/1 BH:changed:9	c_000000005423
S0R1838549/1 BH:changed:9	c_000000005423
S0R1842438/1 BH:changed:4	c_000000005423
S0R1842438/1 BH:changed:4	c_000000005423
S0R1837663/1 BH:changed:3	c_000000005423
S0R1837663/1 BH:changed:3	c_000000005423
S0R1843081/1 BH:changed:3	c_000000005423
S0R1843081/1 BH:changed:3	c_000000005423
S0R1845305/1 BH:changed:3	c_000000005423
S0R1845305/1 BH:changed:3	c_000000005423
S0R1843564/1 BH:changed:3	c_000000005423
S0R1843564/1 BH:changed:3	c_000000005423
S0R1833349/1 BH:failed	c_000000005423
S0R1833349/1 BH:failed	c_000000005423
S0R1832607/1 BH:changed:2	c_000000005423
S0R1855432/1 BH:changed:4	c_000000005423
S0R1855432/1 BH:changed:4	c_000000005423
S0R1852184/1 BH:changed:2	c_000000005423
S0R1852184/1 BH:changed:2	c_000000005423
S0R1869003/1 BH:changed:5	c_000000005423
S0R1869003/1 BH:changed:5	c_000000005423
S0R1868252/1 BH:changed:5	c_000000005423
S0R1868252/1 BH:changed:5	c_000000005423
S0R1868391/1 BH:changed:3	c_000000005423
S0R1868391/1 BH:changed:3	c_000000005423
S0R1871457/1 BH:changed:1	c_000000005423
S0R1871457/1 BH:changed:1	c_000000005423
S0R1893291/1 BH:changed:2	c_000000005423
S0R1893291/1 BH:changed:2	c_000000005423
S0R1878866/1 BH:changed:1	c_000000005423
S0R1878866/1 BH:changed:1	c_000000005423
S0R1901879/1 BH:changed:2	c_000000005423
S0R1901879/1 BH:changed:2	c_000000005423
S0R1905323/1 BH:changed:2	c_000000005423
S0R1905323/1 BH:changed:2	c_000000005423
S0R1891138/1 BH:changed:5	c_000000005423
S0R1891138/1 BH:changed:5	c_000000005423
S0R1922024/1 BH:changed:2	c_000000005423
S0R1922024/1 BH:changed:2	c_000000005423
S0R1915628/1 BH:changed:6	c_000000005423
S0R1915628/1 BH:changed:6	c_000000005423
S0R1914479/1 BH:changed:4	c_000000005423
S0R1914479/1 BH:changed:4	c_000000005423
S0R1940709/1 BH:changed:3	c_000000005423
S0R1940709/1 BH:changed:3	c_000000005423
S0R1930636/1 BH:changed:2	c_000000005423
S0R1930636/1 BH:changed:2	c_000000005423
S0R1946450/1 BH:changed:5	c_000000005423
S0R1946450/1 BH:changed:5	c_000000005423
S0R1942161/1 BH:changed:2	c_000000005423
S0R1942161/1 BH:changed:2	c_000000005423
S0R1960310/1 BH:changed:5	c_000000005423
S0R1960310/1 BH:changed:5	c_000000005423
S0R1953334/1 BH:changed:4	c_000000005423
S0R1955842/1 BH:changed:6	c_000000005423
S0R1955842/1 BH:changed:6	c_000000005423
S0R1961511/1 BH:ok	c_000000005423
S0R1961511/1 BH:ok	c_000000005423
S0R2003193/1 BH:changed:2	c_000000005423
S0R2003193/1 BH:changed:2	c_000000005423
S0R1987835/1 BH:changed:1	c_000000005423
S0R1987835/1 BH:changed:1	c_000000005423
S0R2002301/1 BH:changed:5	c_000000005423
S0R2002301/1 BH:changed:5	c_000000005423
S0R2014768/1 BH:changed:5	c_000000005423
S0R2014768/1 BH:changed:5	c_000000005423
S0R2035359/1 BH:changed:4	c_000000005423
S0R2035359/1 BH:changed:4	c_000000005423
S0R2022444/1 BH:changed:1	c_000000005423
S0R2022444/1 BH:changed:1	c_000000005423
S0R2041117/1 BH:changed:3	c_000000005423
S0R2041117/1 BH:changed:3	c_000000005423
S0R2043310/1 BH:changed:4	c_000000005423
S0R2043310/1 BH:changed:4	c_000000005423
S0R2070202/1 BH:changed:4	c_000000005423
S0R2070202/1 BH:changed:4	c_000000005423
S0R2053755/1 BH:changed:5	c_000000005423
S0R2053755/1 BH:changed:5	c_000000005423
S0R2072881/1 BH:changed:3	c_000000005423
S0R2072881/1 BH:changed:3	c_000000005423
S0R2093758/1 BH:changed:3	c_000000005423
S0R2093758/1 BH:changed:3	c_000000005423
S0R2098320/1 BH:changed:4	c_000000005423
S0R2098320/1 BH:changed:4	c_000000005423
S0R2109324/1 BH:changed:3	c_000000005423
S0R2109324/1 BH:changed:3	c_000000005423
S0R2106397/1 BH:changed:3	c_000000005423
S0R2106397/1 BH:changed:3	c_000000005423
S0R2106298/1 BH:changed:7	c_000000005423
S0R2106298/1 BH:changed:7	c_000000005423
S0R2101849/1 BH:changed:4	c_000000005423
S0R2101849/1 BH:changed:4	c_000000005423
S0R2118068/1 BH:changed:3	c_000000005423
S0R2118068/1 BH:changed:3	c_000000005423
S0R2133674/1 BH:ok	c_000000005423
S0R2133674/1 BH:ok	c_000000005423
S0R2133711/1 BH:changed:5	c_000000005423
S0R2133711/1 BH:changed:5	c_000000005423
S0R2136130/1 BH:changed:2	c_000000005423
S0R2136130/1 BH:changed:2	c_000000005423
S0R2137780/1 BH:changed:1	c_000000005423
S0R2137780/1 BH:changed:1	c_000000005423
S0R2153906/1 BH:changed:3	c_000000005423
S0R2153906/1 BH:changed:3	c_000000005423
S0R2171698/1 BH:changed:3	c_000000005423
S0R2171698/1 BH:changed:3	c_000000005423
S0R2181788/1 BH:changed:1	c_000000005423
S0R2181788/1 BH:changed:1	c_000000005423
S0R2177490/1 BH:changed:1	c_000000005423
S0R2177490/1 BH:changed:1	c_000000005423
S0R2190815/1 BH:changed:1	c_000000005423
S0R2190815/1 BH:changed:1	c_000000005423
S0R2189266/1 BH:changed:3	c_000000005423
S0R2189266/1 BH:changed:3	c_000000005423
S0R2197485/1 BH:changed:2	c_000000005423
S0R2197485/1 BH:changed:2	c_000000005423
S0R2205821/1 BH:changed:3	c_000000005423
S0R2205821/1 BH:changed:3	c_000000005423
